step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
202,364.0,309.4943,-17.3259,179.5571,0.021148,0.261719,0,20.0
203,366.0,307.7064,-17.3216,179.9111,0.010505,0.263988,0,19.996
204,368.0,305.9186,-17.3316,-179.6128,-0.014183,0.280515,0,19.999
205,370.0,304.1305,-17.3369,-179.8651,-0.018209,0.292263,0,20.001
206,372.0,302.3424,-17.3251,179.5246,0.021384,0.286996,0,20.002
207,374.0,300.5543,-17.32,179.8887,0.010117,0.288459,0,19.998
208,376.0,298.7661,-17.3291,-179.6427,-0.013825,0.30408,0,20.0
209,376.0,296.978,-17.3336,-179.8893,-0.012648,0.315038,0,20.0
210,378.0,295.1899,-17.3249,179.6479,0.019906,0.312842,0,20.002
211,380.0,293.4018,-17.3241,-179.97,0.000776,0.318601,0,19.999
212,382.0,291.6136,-17.3309,-179.7564,-0.003619,0.331907,0,20.0
213,384.0,289.8254,-17.3363,-179.8327,-0.011725,0.343761,0,20.002
214,386.0,288.037,-17.3326,179.8261,0.016673,0.346652,0,20.002
215,388.0,286.2488,-17.3355,-179.8606,0.00783,0.356016,0,19.999
216,390.0,284.4607,-17.3496,-179.4948,-0.013907,0.376643,0,20.0
217,392.0,282.6726,-17.358,-179.769,-0.015014,0.391573,0,19.999
218,394.0,280.8845,-17.3515,179.7047,-0.006289,0.391539,0,20.0
219,394.0,279.0963,-17.3342,179.3818,0.010966,0.380811,0,20.003
220,396.0,277.3079,-17.3209,179.5952,0.006136,0.373991,0,20.002
221,398.0,275.5196,-17.3154,179.8621,-0.001118,0.375016,0,20.001
222,400.0,273.7315,-17.312,179.9007,-0.005129,0.378092,0,20.0
223,402.0,271.9434,-17.3051,179.7592,-0.00115,0.377757,0,20.0
224,404.0,270.1552,-17.2956,179.6769,-0.005621,0.374702,0,20.0
225,406.0,268.3671,-17.2815,179.5157,-0.023658,0.367129,0,20.001
226,408.0,266.5794,-17.2491,178.8438,0.0278,0.341234,0,19.997
227,410.0,264.7923,-17.2256,179.3219,0.01459,0.324298,0,19.99
228,410.0,263.0048,-17.2217,179.9677,-0.014228,0.326902,0,19.997
229,412.0,261.2167,-17.2149,179.7589,-0.026789,0.326564,0,20.003
230,414.0,259.4286,-17.1856,178.9291,0.010153,0.303766,0,20.004
231,416.0,257.6404,-17.1522,178.9169,0.016558,0.276891,0,20.003
232,418.0,255.8524,-17.1324,179.4352,-0.002231,0.263662,0,20.001
233,420.0,254.0642,-17.1177,179.5486,0.006398,0.255414,0,20.0
234,422.0,252.2761,-17.1073,179.7023,-0.000296,0.251541,0,20.001
235,424.0,250.488,-17.0995,179.7586,0.009167,0.250264,0,20.002
236,426.0,248.6996,-17.0981,179.9982,-0.022913,0.255399,0,20.002
237,428.0,246.9118,-17.0851,179.4962,0.005575,0.248883,0,19.996
238,428.0,245.124,-17.0672,179.4161,0.002164,0.237532,0,19.997
239,430.0,243.336,-17.0521,179.5169,0.008279,0.228922,0,20.001
240,432.0,241.5475,-17.0433,179.757,-0.015155,0.226611,0,20.004
241,434.0,239.7592,-17.0277,179.4477,0.00537,0.217522,0,20.002
242,436.0,237.9711,-17.0101,179.4395,0.006171,0.206512,0,20.0
243,438.0,236.183,-16.9984,179.6469,0.016808,0.201244,0,20.0
244,440.0,234.3949,-17.0004,-179.851,0.002417,0.209754,0,19.999
245,442.0,232.6068,-17.011,-179.6147,0.003909,0.22694,0,20.001
246,444.0,230.8186,-17.0263,-179.4788,-0.021447,0.248711,0,20.002
247,444.0,229.0305,-17.0292,-179.9943,0.005452,0.258081,0,19.998
248,446.0,227.2426,-17.0275,179.9342,0.007797,0.262942,0,19.998
249,448.0,225.4545,-17.0323,-179.8188,-0.001241,0.27428,0,20.0
250,450.0,223.6662,-17.0393,-179.7701,-0.047394,0.287727,0,20.002
251,452.0,221.8791,-17.0152,179.0232,0.01271,0.270222,0,19.986
252,454.0,220.0926,-16.9812,178.8806,0.017947,0.242704,0,19.988
253,456.0,218.305,-16.962,179.4498,0.012333,0.230028,0,20.001
254,458.0,216.5163,-16.958,179.9574,-0.028551,0.232469,0,20.012
255,460.0,214.7275,-16.9406,179.3524,0.010396,0.22164,0,20.005
256,460.0,212.9394,-16.92,179.3435,0.015314,0.207533,0,19.999
257,462.0,211.1515,-16.9127,179.8319,0.00589,0.206793,0,19.997
258,464.0,209.3635,-16.9155,-179.8551,-0.024927,0.216096,0,20.0
259,466.0,207.5756,-16.9048,179.5665,0.008186,0.211869,0,19.998
260,468.0,205.7876,-16.8903,179.5329,0.003935,0.203929,0,20.001
261,470.0,203.9992,-16.8808,179.7051,0.005133,0.200856,0,20.004
262,472.0,202.2106,-16.8761,179.8826,-0.017386,0.202745,0,20.005
263,474.0,200.4223,-16.8621,179.4848,0.012975,0.195245,0,20.001
264,476.0,198.6344,-16.8503,179.6501,-0.00011,0.189955,0,19.997
265,478.0,196.8465,-16.8429,179.7689,-0.010473,0.189002,0,19.998
266,478.0,195.0584,-16.8286,179.5013,0.006731,0.181231,0,20.001
267,480.0,193.2701,-16.8149,179.5715,0.013922,0.174057,0,20.003
268,482.0,191.4816,-16.8128,179.9964,-0.013349,0.178468,0,20.003
269,484.0,189.6935,-16.8073,179.7927,0.0005,0.179532,0,19.999
270,486.0,187.9053,-16.7977,179.679,-0.004406,0.176428,0,19.999
271,488.0,186.1172,-16.785,179.5622,0.009497,0.170184,0,20.0
272,490.0,184.3291,-16.7767,179.765,-0.001431,0.168401,0,20.001
273,492.0,182.5408,-16.7709,179.8212,-0.00614,0.169177,0,20.002
274,494.0,180.7525,-16.7608,179.6515,0.013505,0.165606,0,20.001
275,494.0,178.9644,-16.7575,179.9405,0.007763,0.168817,0,19.999
276,496.0,177.1763,-16.7645,-179.7241,0.008259,0.182331,0,19.999
277,498.0,175.3882,-16.7808,-179.423,-0.009385,0.205066,0,20.0
278,500.0,173.6001,-16.7946,-179.5795,-0.026773,0.225385,0,20.0
279,502.0,171.8121,-16.7872,179.6361,0.014759,0.224579,0,19.997
280,504.0,170.0243,-16.779,179.7458,-0.008276,0.222866,0,19.995
281,506.0,168.2365,-16.7696,179.664,-0.010363,0.219924,0,19.999
282,508.0,166.4483,-16.75,179.3172,0.010602,0.206845,0,20.003
283,510.0,164.6599,-16.7332,179.4848,0.012084,0.196612,0,20.004
284,512.0,162.8715,-16.7282,179.9008,-0.017261,0.198107,0,20.003
285,512.0,161.0835,-16.7167,179.5796,-0.004194,0.193065,0,19.997
286,514.0,159.2957,-16.6962,179.3031,-0.054975,0.179124,0,19.998
287,516.0,157.51,-16.638,177.8715,-0.020321,0.12745,0,19.979
288,518.0,155.7255,-16.5441,176.7952,-0.079428,0.039982,0,19.994
