step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
321,576.0,98.3537,-16.3569,179.6012,0.004848,0.06182,0,20.005
322,578.0,96.5651,-16.3476,179.7173,0.002421,0.059041,0,20.006
323,580.0,94.7766,-16.3418,179.829,-0.008439,0.059713,0,20.003
324,580.0,92.9884,-16.3314,179.6361,0.004876,0.055861,0,19.998
325,582.0,91.2006,-16.3212,179.6795,-0.001822,0.05217,0,19.997
326,584.0,89.4127,-16.3114,179.6767,-0.001057,0.048827,0,19.998
327,586.0,87.6246,-16.3002,179.6331,0.012408,0.044124,0,20.001
328,588.0,85.8363,-16.2969,179.9447,0.003324,0.047358,0,20.002
329,590.0,84.0481,-16.3007,-179.8438,-0.013037,0.057697,0,20.002
330,592.0,82.2599,-16.2976,179.8571,-0.003128,0.061155,0,19.999
331,594.0,80.4718,-16.2877,179.6461,-0.000476,0.057728,0,19.999
332,596.0,78.6838,-16.2757,179.595,0.00479,0.052193,0,20.0
333,598.0,76.8956,-16.2663,179.713,0.006965,0.049302,0,20.001
334,598.0,75.1073,-16.2633,179.9428,0.001156,0.052904,0,20.001
335,600.0,73.3191,-16.2642,-179.9539,-0.011854,0.060274,0,20.001
336,602.0,71.531,-16.258,179.753,0.012303,0.060542,0,19.999
337,604.0,69.7431,-16.2555,179.9545,0.004999,0.06462,0,19.997
338,606.0,67.9551,-16.2608,-179.7972,-0.02694,0.076425,0,19.999
339,608.0,66.1674,-16.2504,179.5613,0.004589,0.07249,0,19.995
340,610.0,64.3796,-16.2328,179.4135,0.010935,0.061469,0,19.998
341,612.0,62.5914,-16.2233,179.7304,0.006513,0.058469,0,20.002
342,614.0,60.803,-16.2223,-179.9875,0.008897,0.063925,0,20.005
343,614.0,59.0144,-16.2304,-179.6835,-0.021771,0.078543,0,20.003
344,616.0,57.2264,-16.2279,179.8451,0.001281,0.082598,0,19.996
345,618.0,55.4387,-16.2183,179.6646,0.002291,0.07951,0,19.996
346,620.0,53.6508,-16.2099,179.7259,-0.025926,0.077614,1,20.0
347,622.0,51.863,-16.1846,179.0766,-0.003065,0.058851,1,19.998
348,624.0,50.0752,-16.1471,178.7371,0.013853,0.027829,1,20.002
349,626.0,48.2872,-16.1165,179.0527,0.01357,0.003697,1,20.003
350,628.0,46.4989,-16.0998,179.5434,0.006165,-0.006447,1,20.002
351,630.0,44.7105,-16.0932,179.8488,0.000362,-0.006485,1,20.002
352,630.0,42.9223,-16.0903,179.9285,-0.002347,-0.002885,1,20.001
353,632.0,41.1341,-16.0866,179.8747,-0.00218,-0.000101,1,20.0
354,634.0,39.346,-16.0807,179.7944,-0.000273,0.000464,1,20.0
355,636.0,37.5578,-16.0736,179.7639,0.000687,-0.00011,1,20.001
