step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
299,536.0,137.898,-16.2635,177.3194,0.054998,-0.175597,0,19.997
300,538.0,136.1122,-16.2161,178.6885,0.024557,-0.216544,0,19.977
301,540.0,134.3256,-16.206,179.8711,0.000172,-0.220163,0,19.992
302,542.0,132.5372,-16.2082,-179.848,-0.003073,-0.211425,0,20.011
303,544.0,130.7475,-16.2107,-179.9113,0.006793,-0.202397,0,20.02
304,544.0,128.9579,-16.2173,-179.7641,0.000614,-0.189319,0,20.013
305,546.0,127.1692,-16.2269,-179.6808,-0.003349,-0.173177,0,20.0
306,548.0,125.3815,-16.2348,-179.7584,-0.001621,-0.158773,0,19.992
307,550.0,123.5941,-16.2404,-179.834,0.005477,-0.146642,0,19.993
308,552.0,121.8063,-16.2489,-179.7093,-0.000419,-0.131582,0,20.0
309,554.0,120.0179,-16.2593,-179.6658,-0.003802,-0.114763,0,20.006
310,556.0,118.2291,-16.267,-179.7665,-0.003284,-0.100457,0,20.007
311,558.0,116.4405,-16.2712,-179.8908,-0.002341,-0.089806,0,20.003
312,560.0,114.6522,-16.2722,-179.9874,0.00168,-0.082231,0,19.999
313,562.0,112.8643,-16.2733,-179.9691,-0.005941,-0.074695,0,19.997
314,562.0,111.0765,-16.2707,179.8914,-0.001028,-0.070708,0,19.998
315,564.0,109.2884,-16.2652,179.8053,-0.006031,-0.069758,0,20.001
316,566.0,107.5001,-16.2549,179.6342,0.008929,-0.073565,0,20.003
317,568.0,105.7118,-16.248,179.8053,-0.005674,-0.073907,0,20.002
318,570.0,103.9237,-16.2405,179.7441,-0.006591,-0.074877,0,20.0
319,572.0,102.1356,-16.2266,179.5194,-0.008276,-0.08225,0,19.999
320,574.0,100.3477,-16.2044,179.2341,0.023172,-0.097965,0,19.999
321,576.0,98.5599,-16.1941,179.7478,-0.001015,-0.101797,0,19.995
322,578.0,96.7721,-16.1916,179.9497,0.008009,-0.09771,0,19.998
323,578.0,94.9839,-16.1952,-179.8393,-0.004729,-0.087657,0,20.002
324,580.0,93.1955,-16.1991,-179.8816,-0.002386,-0.077222,0,20.004
325,582.0,91.4071,-16.2,-179.9874,-0.010751,-0.069839,0,20.003
326,584.0,89.6188,-16.1926,179.7059,-0.002028,-0.070738,0,20.0
327,586.0,87.8308,-16.1793,179.5428,-0.013467,-0.07747,0,19.999
328,588.0,86.043,-16.1556,179.1657,0.001954,-0.094699,0,19.998
329,590.0,84.2552,-16.1275,179.0793,-0.011236,-0.116283,0,19.999
330,592.0,82.4674,-16.0918,178.7988,0.01802,-0.145428,0,20.001
331,594.0,80.6796,-16.0637,179.1542,0.006604,-0.167088,0,19.998
332,596.0,78.8916,-16.0465,179.5021,0.005801,-0.177692,0,20.0
333,596.0,77.1034,-16.0366,179.7298,-0.000519,-0.181082,0,20.002
334,598.0,75.315,-16.0293,179.7792,0.018259,-0.18185,0,20.002
335,600.0,73.5269,-16.0346,-179.7479,0.004258,-0.170044,0,19.999
336,602.0,71.7389,-16.0502,-179.4527,-0.004011,-0.147993,0,19.999
337,604.0,69.9509,-16.0656,-179.5043,-0.003056,-0.126044,0,20.0
338,606.0,68.1627,-16.078,-179.6218,0.00527,-0.107172,0,20.001
339,608.0,66.3745,-16.0926,-179.5172,-0.007194,-0.086009,0,20.002
340,610.0,64.5863,-16.1043,-179.6533,-0.006868,-0.067827,0,20.0
341,612.0,62.7982,-16.1086,-179.9025,-0.011727,-0.056965,0,20.0
342,612.0,61.0101,-16.1021,179.7186,-0.002676,-0.057016,0,19.999
343,614.0,59.222,-16.0886,179.5264,0.002959,-0.064012,0,20.0
344,616.0,57.4339,-16.0753,179.5698,0.000343,-0.070815,0,20.001
345,618.0,55.6457,-16.0629,179.6068,-0.003953,-0.07661,0,20.001
