step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
303,544.0,130.5712,-16.4567,179.9516,-0.009673,0.044273,0,19.998
304,546.0,128.7831,-16.444,179.5228,0.012853,0.038075,0,20.002
305,546.0,126.9947,-16.4354,179.7502,0.006375,0.036011,0,20.003
306,548.0,125.2063,-16.4355,-179.9595,-0.011767,0.04255,0,20.003
307,550.0,123.4181,-16.4305,179.8051,-0.005161,0.044061,0,20.0
308,552.0,121.63,-16.4178,179.5555,0.001881,0.03795,0,19.999
309,554.0,119.8419,-16.404,179.5462,0.010265,0.030638,0,20.0
310,556.0,118.0538,-16.3974,179.8296,-0.000201,0.030542,0,20.0
311,558.0,116.2655,-16.3947,179.9289,-0.008182,0.034343,0,20.001
312,560.0,114.4773,-16.3869,179.7191,0.002366,0.033056,0,20.001
313,562.0,112.6892,-16.3777,179.6985,0.009524,0.030326,0,20.0
314,564.0,110.901,-16.3754,179.9662,-0.002922,0.034594,0,20.0
315,564.0,109.1129,-16.3749,179.9872,-0.003226,0.040626,0,20.0
316,566.0,107.3248,-16.3716,179.8786,-0.002059,0.043808,0,20.0
317,568.0,105.5366,-16.3656,179.7909,0.001587,0.04436,0,20.001
318,570.0,103.7483,-16.3597,179.8097,-0.002363,0.044983,0,20.001
319,572.0,101.9601,-16.3527,179.7627,0.002309,0.044462,0,20.0
320,574.0,100.172,-16.3463,179.7999,0.002702,0.044588,0,20.0
321,576.0,98.3838,-16.3426,179.8926,-0.00395,0.047369,0,20.0
322,578.0,96.5957,-16.3373,179.818,-0.005401,0.048623,0,20.0
323,580.0,94.8076,-16.327,179.6386,-0.001026,0.044822,0,20.0
324,580.0,93.0194,-16.3137,179.5551,0.006381,0.038044,0,20.0
325,582.0,91.2313,-16.304,179.7081,0.00145,0.034833,0,20.0
326,584.0,89.4432,-16.2976,179.8098,-0.009128,0.034969,0,20.0
327,586.0,87.6551,-16.2859,179.5899,0.006376,0.029794,0,19.999
328,588.0,85.8671,-16.2751,179.665,0.007716,0.025497,0,19.999
329,590.0,84.079,-16.2717,179.9259,-7.6e-05,0.028553,0,20.0
330,592.0,82.2908,-16.2714,-179.9949,-0.012818,0.034763,0,20.001
331,594.0,80.5027,-16.2629,179.6749,-0.010348,0.032774,0,20.0
332,596.0,78.7147,-16.2425,179.276,0.014836,0.018874,0,20.0
333,596.0,76.9267,-16.2273,179.5504,0.009158,0.010253,0,19.998
334,598.0,75.1387,-16.2235,179.9328,-0.00457,0.012938,0,19.999
335,600.0,73.3505,-16.2207,179.9137,-0.01041,0.016654,0,20.001
336,602.0,71.5623,-16.2098,179.6016,0.014653,0.012235,0,20.001
337,604.0,69.7742,-16.2046,179.8755,0.002101,0.013566,0,19.999
338,606.0,67.9862,-16.2061,-179.9275,-0.007372,0.02156,0,19.999
339,608.0,66.198,-16.2039,179.9091,-0.014721,0.025908,0,20.0
340,610.0,64.41,-16.1892,179.4529,0.007347,0.017758,0,20.0
341,612.0,62.6219,-16.1734,179.492,0.010693,0.008449,0,20.0
342,614.0,60.8337,-16.1669,179.8367,-0.001859,0.00842,0,20.0
343,614.0,59.0455,-16.1634,179.8997,-0.013879,0.011421,0,20.001
344,616.0,57.2574,-16.1504,179.5255,0.010378,0.004944,0,20.0
345,618.0,55.4694,-16.139,179.6552,0.008713,0.000115,0,19.999
346,620.0,53.6814,-16.137,179.9796,-0.005904,0.004606,1,20.0
347,622.0,51.8932,-16.1347,179.9188,-0.005499,0.008796,1,20.001
348,624.0,50.1049,-16.1269,179.7206,-0.000663,0.007519,1,20.002
349,626.0,48.3166,-16.1164,179.6448,0.001967,0.003517,1,20.002
350,628.0,46.5284,-16.1066,179.6863,0.001908,0.000217,1,20.001
351,630.0,44.7402,-16.0987,179.7555,0.000887,-0.001169,1,20.0
352,630.0,42.9521,-16.0922,179.799,0.000387,-0.001128,1,20.0
353,632.0,41.164,-16.0865,179.8192,-0.00058,-0.00034,1,20.0
354,634.0,39.3758,-16.0806,179.8085,-0.000553,0.000302,1,20.0
355,636.0,37.5876,-16.0742,179.7884,-7.2e-05,0.00038,1,20.001
356,638.0,35.7994,-16.0674,179.7807,0.00018,0.000171,1,20.0
