step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
267,478.0,194.9392,-16.6893,179.7274,0.001444,0.042399,0,20.0
268,480.0,193.1511,-16.6795,179.6773,0.005656,0.039119,0,20.0
269,482.0,191.363,-16.6738,179.8348,0.000825,0.039877,0,20.0
270,484.0,189.5749,-16.6707,179.9141,-0.005506,0.043349,0,20.0
271,486.0,187.7867,-16.6646,179.7818,-0.000826,0.043703,0,20.0
272,488.0,185.9986,-16.6558,179.7052,0.004745,0.041468,0,20.0
273,490.0,184.2105,-16.6497,179.8177,0.002045,0.041879,0,20.0
274,492.0,182.4224,-16.6467,179.9185,-0.004739,0.045414,0,20.0
275,494.0,180.6342,-16.6416,179.8181,-0.005353,0.046754,0,20.0
276,496.0,178.8461,-16.6311,179.6317,0.002042,0.04278,0,20.0
277,496.0,177.058,-16.6197,179.6284,0.001939,0.037877,0,20.0
278,498.0,175.2699,-16.61,179.6966,0.001831,0.034748,0,20.0
279,500.0,173.4817,-16.6024,179.765,0.000672,0.03361,0,20.0
280,502.0,171.6936,-16.596,179.8022,-0.005561,0.033777,0,20.0
281,504.0,169.9055,-16.5863,179.6649,0.008583,0.030585,0,20.0
282,506.0,168.1174,-16.5803,179.8329,0.00812,0.031059,0,19.999
283,508.0,166.3292,-16.5829,-179.8715,-0.007676,0.040181,0,20.0
284,510.0,164.5411,-16.5838,-179.9851,-0.020905,0.047658,0,20.0
285,512.0,162.7532,-16.5682,179.3988,0.00414,0.038562,0,19.998
286,512.0,160.9653,-16.547,179.2925,0.006977,0.023796,0,19.999
287,514.0,159.1772,-16.5309,179.5048,0.013011,0.014232,0,20.001
288,516.0,157.389,-16.5261,179.9157,-0.014199,0.015989,0,20.001
289,518.0,155.6009,-16.5173,179.6815,-0.016487,0.013697,0,19.999
290,520.0,153.813,-16.4926,179.1166,0.027372,-0.004556,0,19.998
291,522.0,152.0256,-16.4792,179.6518,0.015341,-0.011396,0,19.992
292,524.0,150.2379,-16.486,-179.6834,0.004714,0.001877,0,19.998
293,526.0,148.4497,-16.503,-179.3913,-0.022548,0.025401,0,20.005
294,528.0,146.6613,-16.5079,-179.9198,-0.016681,0.036885,0,20.003
295,530.0,144.873,-16.4934,179.4223,0.007272,0.028815,0,20.002
296,530.0,143.0849,-16.4761,179.4317,0.005954,0.018081,0,20.0
297,532.0,141.2967,-16.4645,179.6507,-0.007518,0.012997,0,20.0
298,534.0,139.5086,-16.4502,179.5181,0.006691,0.005149,0,20.0
299,536.0,137.7205,-16.4377,179.6201,0.007515,-0.000778,0,20.001
300,538.0,135.9322,-16.4328,179.88,0.009766,0.000801,0,20.001
301,540.0,134.144,-16.4376,-179.7859,-0.002769,0.012174,0,20.001
302,542.0,132.3557,-16.445,-179.7552,-0.008024,0.026041,0,20.001
303,544.0,130.5675,-16.4465,-179.9869,-0.00561,0.03404,0,20.0
304,546.0,128.7794,-16.4411,179.7843,0.008566,0.035139,0,20.0
305,546.0,126.9913,-16.4388,179.9464,0.002546,0.039374,0,20.0
306,548.0,125.2031,-16.4412,-179.9038,-0.005784,0.048293,0,20.0
307,550.0,123.415,-16.441,179.9754,-0.006302,0.054595,0,20.001
308,552.0,121.6268,-16.4345,179.7542,0.000437,0.054613,0,20.001
