step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
240,432.0,241.5143,-17.0327,179.7265,-0.015626,0.216163,0,20.002
241,434.0,239.7262,-17.0164,179.4283,0.001882,0.206356,0,19.999
242,436.0,237.9383,-16.9958,179.3258,0.005518,0.192248,0,20.0
243,438.0,236.1501,-16.9791,179.4807,0.01892,0.182083,0,20.001
244,440.0,234.362,-16.9772,-179.9711,0.007756,0.186673,0,20.0
245,442.0,232.5739,-16.9883,-179.575,0.007355,0.204274,0,20.001
246,444.0,230.7858,-17.0085,-179.2941,-0.024918,0.230988,0,20.001
247,444.0,228.9979,-17.0156,-179.8611,0.005448,0.244671,0,19.996
248,446.0,227.2101,-17.0172,-179.9652,0.000196,0.25276,0,19.997
249,448.0,225.422,-17.02,-179.9183,0.000284,0.262104,0,20.001
250,450.0,223.6336,-17.0229,-179.9067,-0.035279,0.27151,0,20.005
251,452.0,221.8458,-17.0023,179.1841,0.006536,0.257431,0,19.995
252,454.0,220.0585,-16.9723,179.0008,0.01658,0.233873,0,19.995
253,456.0,218.2707,-16.9542,179.479,0.012766,0.222362,0,19.999
254,458.0,216.4824,-16.951,179.9811,-0.026669,0.225658,0,20.005
255,460.0,214.6943,-16.9358,179.428,0.00927,0.216951,0,19.999
256,462.0,212.9064,-16.9173,179.4089,0.010065,0.204933,0,19.998
257,462.0,211.1183,-16.9082,179.7509,0.006954,0.202401,0,20.001
258,464.0,209.33,-16.9079,-179.9617,-0.022755,0.208537,0,20.004
259,466.0,207.5419,-16.8955,179.5237,0.010796,0.202745,0,19.999
260,468.0,205.754,-16.8821,179.58,0.000885,0.195794,0,19.998
261,470.0,203.9659,-16.8726,179.7,0.008137,0.192781,0,20.001
262,472.0,202.1776,-16.869,179.9263,-0.014238,0.195724,0,20.003
263,474.0,200.3893,-16.8592,179.6387,0.009306,0.192495,0,20.002
264,476.0,198.6012,-16.8506,179.7421,-0.00719,0.190343,0,20.0
265,478.0,196.813,-16.8402,179.6411,-0.005735,0.186501,0,20.0
266,478.0,195.0249,-16.8233,179.4233,0.009973,0.176113,0,20.001
267,480.0,193.2368,-16.8107,179.6216,0.015058,0.16997,0,20.001
268,482.0,191.4487,-16.8117,-179.889,-0.011534,0.177547,0,20.001
269,484.0,189.6605,-16.8113,179.9678,-0.003703,0.183671,0,19.999
270,486.0,187.8724,-16.8048,179.7632,-0.014705,0.183637,0,20.0
271,488.0,186.0843,-16.7866,179.3372,0.01523,0.171971,0,20.0
272,490.0,184.2962,-16.7725,179.5825,-0.002766,0.164369,0,19.999
273,492.0,182.5081,-16.7617,179.6557,0.000241,0.160099,0,20.0
274,494.0,180.7199,-16.7504,179.6418,0.01388,0.15533,0,20.002
275,494.0,178.9316,-16.7487,-179.9954,0.005669,0.160149,0,20.001
276,496.0,177.1435,-16.7564,-179.7072,0.006133,0.174314,0,20.001
277,498.0,175.3553,-16.7712,-179.4822,-0.004711,0.19558,0,20.001
278,500.0,173.5672,-16.7857,-179.5396,-0.022921,0.216664,0,20.0
279,502.0,171.7793,-16.7835,179.8212,0.009518,0.22091,0,19.996
280,504.0,169.9915,-16.7785,179.8361,-0.005437,0.222422,0,19.997
281,506.0,168.2035,-16.7724,179.7777,-0.006811,0.222827,0,20.0
282,508.0,166.4152,-16.7595,179.5493,-0.002254,0.216454,0,20.003
283,510.0,164.6268,-16.7422,179.4188,0.010779,0.205688,0,20.004
284,512.0,162.8384,-16.7309,179.673,-0.016975,0.200879,0,20.001
285,512.0,161.0506,-16.7121,179.339,-0.005532,0.188649,0,19.996
286,514.0,159.263,-16.6834,179.0294,-0.052084,0.166411,0,19.997
287,516.0,157.4774,-16.6179,177.648,-0.010757,0.107436,0,19.982
288,518.0,155.6928,-16.5241,176.8464,-0.06324,0.020145,0,19.995
289,520.0,153.9118,-16.3827,175.1243,0.061924,-0.114765,0,19.983
290,522.0,152.1318,-16.2508,175.9172,0.03602,-0.240148,0,19.96
291,524.0,150.348,-16.164,177.4198,0.025569,-0.320477,0,19.994
292,526.0,148.5594,-16.1099,178.4751,0.020849,-0.368087,0,20.03
293,528.0,146.7682,-16.0827,179.2968,0.013721,-0.388792,0,20.039
294,528.0,144.9772,-16.0752,179.8805,0.012218,-0.389758,0,20.023
295,530.0,143.1883,-16.0831,-179.6498,0.029339,-0.375296,0,19.997
296,532.0,141.4018,-16.1168,-178.7584,0.032577,-0.335093,0,19.979
297,534.0,139.617,-16.1849,-177.6137,0.014247,-0.260524,0,19.982
298,536.0,137.8319,-16.2772,-176.8998,-0.014923,-0.161716,0,20.003
299,538.0,136.0451,-16.3674,-177.1259,-0.038212,-0.064998,0,20.016
300,540.0,134.2569,-16.4275,-178.2559,-0.026888,0.001667,0,20.009
301,542.0,132.4684,-16.4542,-179.3443,-0.012052,0.034815,0,20.003
302,544.0,130.6802,-16.4599,-179.95,0.005052,0.047032,0,19.999
303,546.0,128.8922,-16.4621,-179.9559,0.014969,0.055719,0,19.999
304,546.0,127.1043,-16.4751,-179.5229,-0.011839,0.075239,0,20.0
305,548.0,125.3161,-16.4859,-179.6779,-0.022106,0.092612,0,20.001
306,550.0,123.5279,-16.478,179.6365,0.010878,0.09119,0,20.001
307,552.0,121.7398,-16.4684,179.6913,0.019965,0.088078,0,20.001
308,554.0,119.9516,-16.4752,-179.6924,-0.0111,0.101455,0,20.001
309,556.0,118.1635,-16.4826,-179.7751,-0.020582,0.115313,0,20.0
310,558.0,116.3754,-16.4728,179.5891,-0.00109,0.112033,0,20.0
