step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
235,422.0,251.7337,-16.8491,179.7157,0.004717,-0.004712,0,20.0
236,424.0,249.9455,-16.8431,179.8235,-0.004781,-0.004118,0,20.0
237,426.0,248.1574,-16.8357,179.7456,0.015686,-0.005031,0,20.0
238,428.0,246.3694,-16.8372,-179.8922,-0.012453,0.002927,0,19.998
239,430.0,244.5815,-16.8363,179.9394,-0.015774,0.008556,0,19.997
240,432.0,242.7937,-16.8205,179.4116,0.028211,-0.000711,0,19.999
241,432.0,241.0061,-16.8171,179.9766,-0.016123,0.002384,0,19.994
242,434.0,239.2186,-16.813,179.8321,-0.00038,0.004786,0,19.994
243,436.0,237.4306,-16.8032,179.6745,-0.002031,0.001569,0,20.002
244,438.0,235.642,-16.7917,179.6097,0.012782,-0.003452,0,20.008
245,440.0,233.8532,-16.7877,179.9214,-0.000994,-0.000915,0,20.006
246,442.0,232.0647,-16.788,-179.9766,-0.010798,0.005878,0,20.002
247,444.0,230.2767,-16.7812,179.7388,0.004628,0.005567,0,19.997
248,446.0,228.4888,-16.7734,179.7505,-0.007319,0.004306,0,19.997
249,448.0,226.701,-16.762,179.6005,0.012114,-0.000582,0,19.999
250,450.0,224.9129,-16.7559,179.8442,0.006495,-0.000193,0,20.001
251,450.0,223.1245,-16.7587,-179.8678,-0.016017,0.009105,0,20.003
252,452.0,221.3362,-16.7537,179.7875,0.004008,0.010644,0,20.0
253,454.0,219.5481,-16.7456,179.7345,0.007781,0.009091,0,20.0
254,456.0,217.76,-16.7438,179.9696,-0.012829,0.01377,0,20.0
255,458.0,215.9718,-16.7363,179.7158,0.013402,0.012779,0,19.999
256,460.0,214.1837,-16.7332,179.9395,-0.01272,0.016158,0,19.998
257,462.0,212.3959,-16.7263,179.7368,0.000575,0.015798,0,19.998
258,464.0,210.6078,-16.7152,179.6304,0.013214,0.011205,0,20.001
259,466.0,208.8194,-16.7128,179.9738,-0.000144,0.015375,0,20.002
260,466.0,207.0309,-16.7154,-179.8966,-0.010953,0.024502,0,20.002
261,468.0,205.2427,-16.7112,179.8237,0.002982,0.026803,0,20.0
262,470.0,203.4546,-16.7049,179.7914,-0.00036,0.027027,0,20.0
263,472.0,201.6665,-16.6991,179.8062,-0.002633,0.027692,0,20.0
264,474.0,199.8783,-16.6913,179.735,0.003599,0.026359,0,20.001
265,476.0,198.0902,-16.6848,179.8022,0.002343,0.026423,0,20.001
266,478.0,196.3021,-16.6812,179.8985,-0.005073,0.029373,0,20.001
267,480.0,194.514,-16.6753,179.7916,-0.007442,0.029951,0,20.0
268,482.0,192.7258,-16.6625,179.5475,0.002418,0.02366,0,20.0
269,482.0,190.9377,-16.6482,179.5328,0.015885,0.015852,0,20.0
270,484.0,189.1496,-16.6451,179.9663,-0.01891,0.019252,0,19.999
271,486.0,187.3618,-16.6355,179.6363,0.010858,0.016177,0,19.995
272,488.0,185.5741,-16.6265,179.7374,-0.009633,0.01375,0,19.997
273,490.0,183.7862,-16.6148,179.5862,0.004849,0.008524,0,20.0
274,492.0,181.9978,-16.6027,179.6208,0.014002,0.00295,0,20.004
275,494.0,180.2094,-16.6017,-179.9704,-0.018484,0.008451,0,20.003
276,496.0,178.4213,-16.5939,179.6929,-0.003824,0.007132,0,19.998
277,498.0,176.6335,-16.5769,179.4147,0.01248,-0.003336,0,19.998
278,500.0,174.8456,-16.5662,179.6914,-0.002704,-0.007512,0,19.999
279,500.0,173.0574,-16.5581,179.744,-0.007624,-0.009089,0,20.002
