step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
281,504.0,169.8722,-16.6024,179.5187,0.007494,0.046779,0,20.0
282,506.0,168.0841,-16.5915,179.664,0.0163,0.042426,0,20.001
283,508.0,166.296,-16.5941,-179.8389,-0.014363,0.05153,0,20.0
284,510.0,164.508,-16.5937,179.9558,-0.004302,0.057653,0,19.997
285,512.0,162.7201,-16.5857,179.7077,0.001001,0.056106,0,19.999
286,512.0,160.9319,-16.5762,179.6831,0.009875,0.05317,0,20.002
287,514.0,159.1436,-16.5734,179.9479,0.010954,0.056853,0,20.002
288,516.0,157.3554,-16.5818,-179.6664,0.01178,0.07179,0,20.001
289,518.0,155.5673,-16.603,-179.2434,-0.052361,0.099526,0,20.0
290,520.0,153.7809,-16.5949,179.5379,-0.009445,0.097867,0,19.975
291,522.0,151.9948,-16.5606,178.7773,0.033573,0.070141,0,19.988
292,524.0,150.2075,-16.5429,179.5222,0.01857,0.058891,0,19.998
293,526.0,148.4188,-16.5494,-179.6649,-0.025088,0.071934,0,20.014
294,528.0,146.6296,-16.5477,179.8895,-0.032196,0.076788,0,20.01
295,530.0,144.8413,-16.5161,178.8142,0.005705,0.051639,0,20.001
296,530.0,143.0538,-16.4748,178.6267,0.025999,0.016861,0,19.997
297,532.0,141.2663,-16.4512,179.3402,0.076546,-0.000204,0,19.994
298,534.0,139.4811,-16.487,-178.4746,-0.081357,0.042091,0,19.968
299,536.0,137.6996,-16.5081,-179.5372,-0.028638,0.069675,0,19.919
300,538.0,135.9162,-16.4823,178.977,0.023364,0.050358,0,19.982
301,540.0,134.1268,-16.4589,179.2578,0.015303,0.033528,0,20.044
302,542.0,132.3332,-16.4525,179.8748,-0.004885,0.033644,0,20.069
303,544.0,130.5398,-16.4493,179.9138,-0.006615,0.036948,0,20.043
304,546.0,128.7499,-16.4408,179.7008,0.003125,0.03497,0,19.999
305,546.0,126.9634,-16.4319,179.7133,0.003026,0.0326,0,19.971
306,548.0,125.1779,-16.426,179.8201,-0.001049,0.033145,0,19.976
307,550.0,123.3907,-16.4205,179.8246,0.002704,0.034189,0,20.001
308,552.0,121.6013,-16.4166,179.8864,0.005864,0.036838,0,20.023
309,554.0,119.8109,-16.4178,-179.9334,0.007117,0.044557,0,20.025
310,556.0,118.0212,-16.4263,-179.6867,-0.007358,0.059553,0,20.01
311,558.0,116.233,-16.433,-179.8031,-0.00538,0.072753,0,19.993
312,560.0,114.4458,-16.4336,179.9862,-0.006889,0.079866,0,19.987
313,562.0,112.6586,-16.4272,179.7484,0.004618,0.079984,0,19.994
314,564.0,110.8705,-16.4208,179.7962,0.002516,0.080097,0,20.004
315,564.0,109.0817,-16.4175,179.9047,-0.016534,0.083283,0,20.01
316,566.0,107.2928,-16.4041,179.5022,0.006672,0.076385,0,20.006
317,568.0,105.5045,-16.3888,179.5109,0.013481,0.06763,0,19.999
318,570.0,103.7167,-16.3845,179.9204,-0.009809,0.069873,0,19.995
319,572.0,101.929,-16.379,179.804,-0.002708,0.070843,0,19.995
320,574.0,100.1411,-16.3685,179.6417,-0.000374,0.066836,0,20.0
321,576.0,98.3527,-16.3564,179.5997,0.005783,0.061301,0,20.005
322,578.0,96.5641,-16.3478,179.745,0.001557,0.059239,0,20.005
323,580.0,94.7756,-16.3425,179.8439,-0.009218,0.060439,0,20.002
324,580.0,92.9875,-16.3319,179.6225,0.005356,0.056294,0,19.998
325,582.0,91.1997,-16.3214,179.6702,-0.001021,0.052307,0,19.997
326,584.0,89.4118,-16.3119,179.6927,-0.002046,0.049343,0,19.999
327,586.0,87.6236,-16.3007,179.6315,0.011834,0.044675,0,20.002
328,588.0,85.8353,-16.2967,179.9187,0.003947,0.047213,0,20.002
329,590.0,84.0471,-16.3,-179.8598,-0.012499,0.057016,0,20.001
330,592.0,82.2589,-16.297,179.861,-0.002897,0.060496,0,19.999
331,594.0,80.4709,-16.2875,179.6617,-0.000506,0.057487,0,19.999
332,596.0,78.6828,-16.2759,179.6125,0.005098,0.052475,0,20.0
333,598.0,76.8946,-16.2673,179.7384,0.006713,0.050328,0,20.001
334,598.0,75.1063,-16.2651,179.9648,0.000849,0.054634,0,20.001
335,600.0,73.3181,-16.2663,-179.9423,-0.011742,0.062412,0,20.001
336,602.0,71.53,-16.2604,179.7642,0.011497,0.063035,0,19.999
337,604.0,69.742,-16.2579,179.9458,0.003656,0.066949,0,19.998
338,606.0,67.954,-16.2618,-179.849,-0.024125,0.077365,0,19.999
339,608.0,66.1662,-16.2512,179.5678,0.005619,0.073345,0,19.996
340,610.0,64.3784,-16.2353,179.4741,0.010294,0.063953,0,19.999
341,612.0,62.5902,-16.2275,179.7863,0.005081,0.062673,0,20.002
342,614.0,60.8018,-16.2271,-179.9748,0.007649,0.068724,0,20.004
343,614.0,59.0133,-16.2343,-179.718,-0.022109,0.082522,0,20.003
344,616.0,57.2253,-16.2303,179.7885,0.001801,0.08496,0,19.996
345,618.0,55.4376,-16.2192,179.6174,0.004161,0.080383,0,19.996
346,620.0,53.6497,-16.2107,179.7325,-0.026378,0.078421,1,20.0
347,622.0,51.8619,-16.1858,179.0908,-0.003762,0.060053,1,19.997
348,624.0,50.0742,-16.1481,178.7297,0.01371,0.028875,1,20.001
349,626.0,48.2861,-16.117,179.0344,0.013796,0.004233,1,20.002
350,628.0,46.4979,-16.0999,179.5291,0.006416,-0.006365,1,20.002
351,630.0,44.7095,-16.0931,179.8431,0.000492,-0.006619,1,20.002
352,632.0,42.9213,-16.0902,179.9289,-0.001764,-0.003043,1,20.001
353,632.0,41.1331,-16.0869,179.8918,-0.002773,0.000179,1,20.0
354,634.0,39.345,-16.0812,179.8021,-0.000702,0.001029,1,20.0
355,636.0,37.5568,-16.0739,179.7547,0.000772,0.000246,1,20.001
356,638.0,35.7686,-16.0667,179.7662,0.000714,-0.000462,1,20.001
